node_id,level_id,node_role,support_id,source_node_id,beam_id,beam_end,face_ref,x_m,y_m,z_m,section_x_cm,section_y_cm,section_evidence_state,xy_input_provenance,z_input_provenance,topology_evidence_state,coordinate_derivation,coordinate_evidence_state,validation_state,note
M0G-F-G2-B038-TO,G2,BEAM_SUPPORT_FACE,27,,G2-B038,TO,Y_NEG,3.4500,19.0550,3.2000,40,45,DOC,SUPPORTED_MIS_SHARED_ROW+UPPER_SHEET_REGISTRATION_MIS,DOC+RIF,DOC,SUPPORT_CENTERLINE_RAY_INTERSECT_DOCUMENTED_SUPPORT_FACE,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,Exact analytical face point is derived; source topology/identity evidence remains separate and is not promoted to DOC coordinate evidence.
M0G-F-G2-B039-FROM,G2,BEAM_SUPPORT_FACE,25,,G2-B039,FROM,X_NEG,3.2500,8.9500,3.2000,40,45,DOC,DOC_METRIC_OR_AXIS+UPPER_SHEET_REGISTRATION_MIS,DOC+RIF,DOC,SUPPORT_CENTERLINE_RAY_INTERSECT_DOCUMENTED_SUPPORT_FACE,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,Exact analytical face point is derived; source topology/identity evidence remains separate and is not promoted to DOC coordinate evidence.
M0G-F-G2-B039-TO,G2,BEAM_SUPPORT_FACE,28,,G2-B039,TO,X_POS,0.2000,8.9500,3.2000,40,45,DOC,DOC_METRIC_OR_AXIS+UPPER_SHEET_REGISTRATION_MIS,DOC+RIF,DOC,SUPPORT_CENTERLINE_RAY_INTERSECT_DOCUMENTED_SUPPORT_FACE,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,Exact analytical face point is derived; source topology/identity evidence remains separate and is not promoted to DOC coordinate evidence.
M0G-F-G2-B040-FROM,G2,BEAM_SUPPORT_FACE,26,,G2-B040,FROM,X_NEG,3.2750,15.2000,3.2000,35,50,DOC,DOC_METRIC_OR_AXIS+UPPER_SHEET_REGISTRATION_MIS,DOC+RIF,DOC,SUPPORT_CENTERLINE_RAY_INTERSECT_DOCUMENTED_SUPPORT_FACE,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,Exact analytical face point is derived; source topology/identity evidence remains separate and is not promoted to DOC coordinate evidence.
M0G-F-G2-B040-TO,G2,BEAM_SUPPORT_FACE,29,,G2-B040,TO,X_POS,0.1750,15.2000,3.2000,35,50,DOC,DOC_METRIC_OR_AXIS+UPPER_SHEET_REGISTRATION_MIS,DOC+RIF,DOC,SUPPORT_CENTERLINE_RAY_INTERSECT_DOCUMENTED_SUPPORT_FACE,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,Exact analytical face point is derived; source topology/identity evidence remains separate and is not promoted to DOC coordinate evidence.
M0G-F-G2-B041-FROM,G2,BEAM_SUPPORT_FACE,27,,G2-B041,FROM,X_NEG,3.2500,19.3063,3.2000,40,45,DOC,SUPPORTED_MIS_SHARED_ROW+UPPER_SHEET_REGISTRATION_MIS,DOC+RIF,DOC,SUPPORT_CENTERLINE_RAY_INTERSECT_DOCUMENTED_SUPPORT_FACE,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,Exact analytical face point is derived; source topology/identity evidence remains separate and is not promoted to DOC coordinate evidence.
M0G-F-G2-B041-TO,G2,BEAM_SUPPORT_FACE,30,,G2-B041,TO,X_POS,0.5500,19.6611,3.2000,110,30,DOC,SUPPORTED_REFERENCE_PLUS_MIS_EXTENDED+UPPER_SHEET_REGISTRATION_MIS,DOC+RIF,DOC,SUPPORT_CENTERLINE_RAY_INTERSECT_DOCUMENTED_SUPPORT_FACE,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,Exact analytical face point is derived; source topology/identity evidence remains separate and is not promoted to DOC coordinate evidence.
M0G-F-G2-B042-FROM,G2,BEAM_SUPPORT_FACE,28,,G2-B042,FROM,Y_POS,0.0000,9.1750,3.2000,40,45,DOC,DOC_METRIC_OR_AXIS+UPPER_SHEET_REGISTRATION_MIS,DOC+RIF,DOC,SUPPORT_CENTERLINE_RAY_INTERSECT_DOCUMENTED_SUPPORT_FACE,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,Exact analytical face point is derived; source topology/identity evidence remains separate and is not promoted to DOC coordinate evidence.
M0G-F-G2-B042-TO,G2,BEAM_SUPPORT_FACE,29,,G2-B042,TO,Y_NEG,0.0000,14.9500,3.2000,35,50,DOC,DOC_METRIC_OR_AXIS+UPPER_SHEET_REGISTRATION_MIS,DOC+RIF,DOC,SUPPORT_CENTERLINE_RAY_INTERSECT_DOCUMENTED_SUPPORT_FACE,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,Exact analytical face point is derived; source topology/identity evidence remains separate and is not promoted to DOC coordinate evidence.
M0G-F-G2-B043-FROM,G2,BEAM_SUPPORT_FACE,29,,G2-B043,FROM,Y_POS,0.0000,15.4500,3.2000,35,50,DOC,DOC_METRIC_OR_AXIS+UPPER_SHEET_REGISTRATION_MIS,DOC+RIF,DOC,SUPPORT_CENTERLINE_RAY_INTERSECT_DOCUMENTED_SUPPORT_FACE,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,Exact analytical face point is derived; source topology/identity evidence remains separate and is not promoted to DOC coordinate evidence.
M0G-F-G2-B043-TO,G2,BEAM_SUPPORT_FACE,30,,G2-B043,TO,Y_NEG,0.0000,19.5834,3.2000,110,30,DOC,SUPPORTED_REFERENCE_PLUS_MIS_EXTENDED+UPPER_SHEET_REGISTRATION_MIS,DOC+RIF,DOC,SUPPORT_CENTERLINE_RAY_INTERSECT_DOCUMENTED_SUPPORT_FACE,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,Exact analytical face point is derived; source topology/identity evidence remains separate and is not promoted to DOC coordinate evidence.
M0G-F-G2-B044-FROM,G2,BEAM_SUPPORT_FACE,28,,G2-B044,FROM,X_NEG,-0.2000,8.9500,3.2000,40,45,DOC,DOC_METRIC_OR_AXIS+UPPER_SHEET_REGISTRATION_MIS,DOC+RIF,DOC,SUPPORT_CENTERLINE_RAY_INTERSECT_DOCUMENTED_SUPPORT_FACE,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,Exact analytical face point is derived; source topology/identity evidence remains separate and is not promoted to DOC coordinate evidence.
M0G-F-G2-B044-TO,G2,BEAM_SUPPORT_FACE,31,,G2-B044,TO,X_POS,-4.5000,8.9500,3.2000,40,45,DOC,DOC_METRIC_OR_AXIS+UPPER_SHEET_REGISTRATION_MIS,DOC+RIF,DOC,SUPPORT_CENTERLINE_RAY_INTERSECT_DOCUMENTED_SUPPORT_FACE,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,Exact analytical face point is derived; source topology/identity evidence remains separate and is not promoted to DOC coordinate evidence.
M0G-F-G2-B045-FROM,G2,BEAM_SUPPORT_FACE,29,,G2-B045,FROM,X_NEG,-0.1750,15.2000,3.2000,35,50,DOC,DOC_METRIC_OR_AXIS+UPPER_SHEET_REGISTRATION_MIS,DOC+RIF,DOC,SUPPORT_CENTERLINE_RAY_INTERSECT_DOCUMENTED_SUPPORT_FACE,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,Exact analytical face point is derived; source topology/identity evidence remains separate and is not promoted to DOC coordinate evidence.
M0G-F-G2-B045-TO,G2,BEAM_SUPPORT_FACE,32,,G2-B045,TO,X_POS,-4.4750,15.2000,3.2000,45,40,DOC,DOC_METRIC_OR_AXIS+UPPER_SHEET_REGISTRATION_MIS,DOC+RIF,DOC,SUPPORT_CENTERLINE_RAY_INTERSECT_DOCUMENTED_SUPPORT_FACE,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,Exact analytical face point is derived; source topology/identity evidence remains separate and is not promoted to DOC coordinate evidence.
M0G-F-G2-B046-FROM,G2,BEAM_SUPPORT_FACE,30,,G2-B046,FROM,X_NEG,-0.5500,19.7822,3.2000,110,30,DOC,SUPPORTED_REFERENCE_PLUS_MIS_EXTENDED+UPPER_SHEET_REGISTRATION_MIS,DOC+RIF,DOC,SUPPORT_CENTERLINE_RAY_INTERSECT_DOCUMENTED_SUPPORT_FACE,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,Exact analytical face point is derived; source topology/identity evidence remains separate and is not promoted to DOC coordinate evidence.
M0G-F-G2-B046-TO,G2,BEAM_SUPPORT_FACE,33,,G2-B046,TO,X_POS,-4.5000,20.1323,3.2000,40,45,DOC,DOC_METRIC_OR_AXIS+UPPER_SHEET_REGISTRATION_MIS,DOC+RIF,DOC,SUPPORT_CENTERLINE_RAY_INTERSECT_DOCUMENTED_SUPPORT_FACE,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,Exact analytical face point is derived; source topology/identity evidence remains separate and is not promoted to DOC coordinate evidence.
M0G-F-G2-B047-FROM,G2,BEAM_SUPPORT_FACE,31,,G2-B047,FROM,Y_POS,-4.7000,9.1750,3.2000,40,45,DOC,DOC_METRIC_OR_AXIS+UPPER_SHEET_REGISTRATION_MIS,DOC+RIF,DOC,SUPPORT_CENTERLINE_RAY_INTERSECT_DOCUMENTED_SUPPORT_FACE,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,Exact analytical face point is derived; source topology/identity evidence remains separate and is not promoted to DOC coordinate evidence.
M0G-F-G2-B047-TO,G2,BEAM_SUPPORT_FACE,32,,G2-B047,TO,Y_NEG,-4.7000,15.0000,3.2000,45,40,DOC,DOC_METRIC_OR_AXIS+UPPER_SHEET_REGISTRATION_MIS,DOC+RIF,DOC,SUPPORT_CENTERLINE_RAY_INTERSECT_DOCUMENTED_SUPPORT_FACE,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,Exact analytical face point is derived; source topology/identity evidence remains separate and is not promoted to DOC coordinate evidence.
M0G-F-G2-B048-FROM,G2,BEAM_SUPPORT_FACE,32,,G2-B048,FROM,Y_POS,-4.7000,15.4000,3.2000,45,40,DOC,DOC_METRIC_OR_AXIS+UPPER_SHEET_REGISTRATION_MIS,DOC+RIF,DOC,SUPPORT_CENTERLINE_RAY_INTERSECT_DOCUMENTED_SUPPORT_FACE,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,Exact analytical face point is derived; source topology/identity evidence remains separate and is not promoted to DOC coordinate evidence.
M0G-F-G2-B048-TO,G2,BEAM_SUPPORT_FACE,33,,G2-B048,TO,Y_NEG,-4.7000,19.9250,3.2000,40,45,DOC,DOC_METRIC_OR_AXIS+UPPER_SHEET_REGISTRATION_MIS,DOC+RIF,DOC,SUPPORT_CENTERLINE_RAY_INTERSECT_DOCUMENTED_SUPPORT_FACE,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,Exact analytical face point is derived; source topology/identity evidence remains separate and is not promoted to DOC coordinate evidence.
M0G-F-G3-B001-FROM,G3,BEAM_SUPPORT_FACE,1,,G3-B001,FROM,Y_POS,18.0000,0.2000,6.4000,40,40,DOC,DOC_METRIC_OR_AXIS+UPPER_SHEET_REGISTRATION_MIS,DOC+RIF,DOC,SUPPORT_CENTERLINE_RAY_INTERSECT_DOCUMENTED_SUPPORT_FACE,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,Exact analytical face point is derived; source topology/identity evidence remains separate and is not promoted to DOC coordinate evidence.
M0G-F-G3-B001-TO,G3,BEAM_SUPPORT_FACE,2,,G3-B001,TO,Y_NEG,18.0000,4.5000,6.4000,40,40,DOC,DOC_METRIC_OR_AXIS+UPPER_SHEET_REGISTRATION_MIS,DOC+RIF,DOC,SUPPORT_CENTERLINE_RAY_INTERSECT_DOCUMENTED_SUPPORT_FACE,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,Exact analytical face point is derived; source topology/identity evidence remains separate and is not promoted to DOC coordinate evidence.
M0G-F-G3-B002-FROM,G3,BEAM_SUPPORT_FACE,2,,G3-B002,FROM,Y_POS,18.0000,4.9000,6.4000,40,40,DOC,DOC_METRIC_OR_AXIS+UPPER_SHEET_REGISTRATION_MIS,DOC+RIF,DOC,SUPPORT_CENTERLINE_RAY_INTERSECT_DOCUMENTED_SUPPORT_FACE,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,Exact analytical face point is derived; source topology/identity evidence remains separate and is not promoted to DOC coordinate evidence.
M0G-F-G3-B002-TO,G3,BEAM_SUPPORT_FACE,3,,G3-B002,TO,Y_NEG,18.0000,9.6000,6.4000,40,40,DOC,DOC_METRIC_OR_AXIS+UPPER_SHEET_REGISTRATION_MIS,DOC+RIF,DOC,SUPPORT_CENTERLINE_RAY_INTERSECT_DOCUMENTED_SUPPORT_FACE,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,Exact analytical face point is derived; source topology/identity evidence remains separate and is not promoted to DOC coordinate evidence.
M0G-F-G3-B003-FROM,G3,BEAM_SUPPORT_FACE,3,,G3-B003,FROM,Y_POS,18.0000,10.0000,6.4000,40,40,DOC,DOC_METRIC_OR_AXIS+UPPER_SHEET_REGISTRATION_MIS,DOC+RIF,DOC,SUPPORT_CENTERLINE_RAY_INTERSECT_DOCUMENTED_SUPPORT_FACE,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,Exact analytical face point is derived; source topology/identity evidence remains separate and is not promoted to DOC coordinate evidence.
M0G-F-G3-B003-TO,G3,BEAM_SUPPORT_FACE,4,,G3-B003,TO,Y_NEG,18.0000,13.7500,6.4000,40,40,DOC,DOC_METRIC_OR_AXIS+UPPER_SHEET_REGISTRATION_MIS,DOC+RIF,DOC,SUPPORT_CENTERLINE_RAY_INTERSECT_DOCUMENTED_SUPPORT_FACE,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,Exact analytical face point is derived; source topology/identity evidence remains separate and is not promoted to DOC coordinate evidence.
M0G-F-G3-B004-FROM,G3,BEAM_SUPPORT_FACE,4,,G3-B004,FROM,X_NEG,17.8000,13.9500,6.4000,40,40,DOC,DOC_METRIC_OR_AXIS+UPPER_SHEET_REGISTRATION_MIS,DOC+RIF,DOC,SUPPORT_CENTERLINE_RAY_INTERSECT_DOCUMENTED_SUPPORT_FACE,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,Exact analytical face point is derived; source topology/identity evidence remains separate and is not promoted to DOC coordinate evidence.
M0G-F-G3-B004-TO,G3,BEAM_SUPPORT_FACE,5,,G3-B004,TO,X_POS,16.3000,13.9500,6.4000,40,40,DOC,DOC_METRIC_OR_AXIS+UPPER_SHEET_REGISTRATION_MIS,DOC+RIF,DOC,SUPPORT_CENTERLINE_RAY_INTERSECT_DOCUMENTED_SUPPORT_FACE,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,Exact analytical face point is derived; source topology/identity evidence remains separate and is not promoted to DOC coordinate evidence.
M0G-F-G3-B005-FROM,G3,BEAM_SUPPORT_FACE,5,,G3-B005,FROM,Y_POS,16.1000,14.1500,6.4000,40,40,DOC,DOC_METRIC_OR_AXIS+UPPER_SHEET_REGISTRATION_MIS,DOC+RIF,DOC,SUPPORT_CENTERLINE_RAY_INTERSECT_DOCUMENTED_SUPPORT_FACE,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,Exact analytical face point is derived; source topology/identity evidence remains separate and is not promoted to DOC coordinate evidence.
M0G-F-G3-B005-TO,G3,BEAM_SUPPORT_FACE,6,,G3-B005,TO,Y_NEG,16.1000,17.9000,6.4000,40,40,DOC,DOC_METRIC_OR_AXIS+UPPER_SHEET_REGISTRATION_MIS,DOC+RIF,DOC,SUPPORT_CENTERLINE_RAY_INTERSECT_DOCUMENTED_SUPPORT_FACE,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,Exact analytical face point is derived; source topology/identity evidence remains separate and is not promoted to DOC coordinate evidence.
M0G-F-G3-B006-FROM,G3,BEAM_SUPPORT_FACE,6,,G3-B006,FROM,Y_POS,16.1000,18.3000,6.4000,40,40,DOC,DOC_METRIC_OR_AXIS+UPPER_SHEET_REGISTRATION_MIS,DOC+RIF,DOC,SUPPORT_CENTERLINE_RAY_INTERSECT_DOCUMENTED_SUPPORT_FACE,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,Exact analytical face point is derived; source topology/identity evidence remains separate and is not promoted to DOC coordinate evidence.
M0G-F-G3-B006-TO,G3,BEAM_SUPPORT_FACE,7,,G3-B006,TO,Y_NEG,16.1000,23.2000,6.4000,40,40,DOC,DOC_METRIC_OR_AXIS+UPPER_SHEET_REGISTRATION_MIS,DOC+RIF,DOC,SUPPORT_CENTERLINE_RAY_INTERSECT_DOCUMENTED_SUPPORT_FACE,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,Exact analytical face point is derived; source topology/identity evidence remains separate and is not promoted to DOC coordinate evidence.
M0G-F-G3-B007-FROM,G3,BEAM_SUPPORT_FACE,7,,G3-B007,FROM,Y_POS,16.1000,23.6000,6.4000,40,40,DOC,DOC_METRIC_OR_AXIS+UPPER_SHEET_REGISTRATION_MIS,DOC+RIF,DOC,SUPPORT_CENTERLINE_RAY_INTERSECT_DOCUMENTED_SUPPORT_FACE,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,Exact analytical face point is derived; source topology/identity evidence remains separate and is not promoted to DOC coordinate evidence.
M0G-F-G3-B007-TO,G3,BEAM_SUPPORT_FACE,8,,G3-B007,TO,Y_NEG,16.1000,27.9000,6.4000,40,40,DOC,DOC_METRIC_OR_AXIS+UPPER_SHEET_REGISTRATION_MIS,DOC+RIF,DOC,SUPPORT_CENTERLINE_RAY_INTERSECT_DOCUMENTED_SUPPORT_FACE,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,Exact analytical face point is derived; source topology/identity evidence remains separate and is not promoted to DOC coordinate evidence.
M0G-F-G3-B008-FROM,G3,BEAM_SUPPORT_FACE,1,,G3-B008,FROM,X_NEG,17.8000,0.0000,6.4000,40,40,DOC,DOC_METRIC_OR_AXIS+UPPER_SHEET_REGISTRATION_MIS,DOC+RIF,DOC,SUPPORT_CENTERLINE_RAY_INTERSECT_DOCUMENTED_SUPPORT_FACE,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,Exact analytical face point is derived; source topology/identity evidence remains separate and is not promoted to DOC coordinate evidence.
M0G-F-G3-B008-TO,G3,BEAM_SUPPORT_FACE,9,,G3-B008,TO,X_POS,12.6000,0.0000,6.4000,40,40,DOC,DOC_METRIC_OR_AXIS+UPPER_SHEET_REGISTRATION_MIS,DOC+RIF,DOC,SUPPORT_CENTERLINE_RAY_INTERSECT_DOCUMENTED_SUPPORT_FACE,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,Exact analytical face point is derived; source topology/identity evidence remains separate and is not promoted to DOC coordinate evidence.
M0G-F-G3-B009-FROM,G3,BEAM_SUPPORT_FACE,2,,G3-B009,FROM,X_NEG,17.8000,4.7000,6.4000,40,40,DOC,DOC_METRIC_OR_AXIS+UPPER_SHEET_REGISTRATION_MIS,DOC+RIF,DOC,SUPPORT_CENTERLINE_RAY_INTERSECT_DOCUMENTED_SUPPORT_FACE,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,Exact analytical face point is derived; source topology/identity evidence remains separate and is not promoted to DOC coordinate evidence.
M0G-F-G3-B009-TO,G3,BEAM_SUPPORT_FACE,10,,G3-B009,TO,X_POS,12.6500,4.7000,6.4000,50,30,DOC,DOC_METRIC_OR_AXIS+UPPER_SHEET_REGISTRATION_MIS,DOC+RIF,DOC,SUPPORT_CENTERLINE_RAY_INTERSECT_DOCUMENTED_SUPPORT_FACE,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,Exact analytical face point is derived; source topology/identity evidence remains separate and is not promoted to DOC coordinate evidence.
M0G-F-G3-B010-FROM,G3,BEAM_SUPPORT_FACE,3,,G3-B010,FROM,X_NEG,17.8000,9.8000,6.4000,40,40,DOC,DOC_METRIC_OR_AXIS+UPPER_SHEET_REGISTRATION_MIS,DOC+RIF,DOC,SUPPORT_CENTERLINE_RAY_INTERSECT_DOCUMENTED_SUPPORT_FACE,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,Exact analytical face point is derived; source topology/identity evidence remains separate and is not promoted to DOC coordinate evidence.
M0G-F-G3-B010-TO,G3,BEAM_SUPPORT_FACE,11,,G3-B010,TO,X_POS,12.6500,9.8000,6.4000,50,30,DOC,DOC_METRIC_OR_AXIS+UPPER_SHEET_REGISTRATION_MIS,DOC+RIF,DOC,SUPPORT_CENTERLINE_RAY_INTERSECT_DOCUMENTED_SUPPORT_FACE,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,Exact analytical face point is derived; source topology/identity evidence remains separate and is not promoted to DOC coordinate evidence.
M0G-F-G3-B011-FROM,G3,BEAM_SUPPORT_FACE,6,,G3-B011,FROM,X_NEG,15.9000,18.1000,6.4000,40,40,DOC,DOC_METRIC_OR_AXIS+UPPER_SHEET_REGISTRATION_MIS,DOC+RIF,DOC,SUPPORT_CENTERLINE_RAY_INTERSECT_DOCUMENTED_SUPPORT_FACE,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,Exact analytical face point is derived; source topology/identity evidence remains separate and is not promoted to DOC coordinate evidence.
M0G-F-G3-B011-TO,G3,BEAM_SUPPORT_FACE,14,,G3-B011,TO,X_POS,11.7000,18.1000,6.4000,50,30,DOC,DOC_METRIC_OR_AXIS+UPPER_SHEET_REGISTRATION_MIS,DOC+RIF,DOC,SUPPORT_CENTERLINE_RAY_INTERSECT_DOCUMENTED_SUPPORT_FACE,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,Exact analytical face point is derived; source topology/identity evidence remains separate and is not promoted to DOC coordinate evidence.
M0G-F-G3-B012-FROM,G3,BEAM_SUPPORT_FACE,7,,G3-B012,FROM,X_NEG,15.9000,23.4000,6.4000,40,40,DOC,DOC_METRIC_OR_AXIS+UPPER_SHEET_REGISTRATION_MIS,DOC+RIF,DOC,SUPPORT_CENTERLINE_RAY_INTERSECT_DOCUMENTED_SUPPORT_FACE,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,Exact analytical face point is derived; source topology/identity evidence remains separate and is not promoted to DOC coordinate evidence.
M0G-F-G3-B012-TO,G3,BEAM_SUPPORT_FACE,15,,G3-B012,TO,X_POS,11.7000,23.4000,6.4000,50,30,DOC,DOC_METRIC_OR_AXIS+UPPER_SHEET_REGISTRATION_MIS,DOC+RIF,DOC,SUPPORT_CENTERLINE_RAY_INTERSECT_DOCUMENTED_SUPPORT_FACE,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,Exact analytical face point is derived; source topology/identity evidence remains separate and is not promoted to DOC coordinate evidence.
M0G-F-G3-B013-FROM,G3,BEAM_SUPPORT_FACE,8,,G3-B013,FROM,X_NEG,15.9000,28.1000,6.4000,40,40,DOC,DOC_METRIC_OR_AXIS+UPPER_SHEET_REGISTRATION_MIS,DOC+RIF,DOC,SUPPORT_CENTERLINE_RAY_INTERSECT_DOCUMENTED_SUPPORT_FACE,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,Exact analytical face point is derived; source topology/identity evidence remains separate and is not promoted to DOC coordinate evidence.
M0G-F-G3-B013-TO,G3,BEAM_SUPPORT_FACE,16,,G3-B013,TO,X_POS,11.6500,28.1000,6.4000,40,40,DOC,DOC_METRIC_OR_AXIS+UPPER_SHEET_REGISTRATION_MIS,DOC+RIF,DOC,SUPPORT_CENTERLINE_RAY_INTERSECT_DOCUMENTED_SUPPORT_FACE,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,Exact analytical face point is derived; source topology/identity evidence remains separate and is not promoted to DOC coordinate evidence.
M0G-F-G3-B014-FROM,G3,BEAM_SUPPORT_FACE,9,,G3-B014,FROM,Y_POS,12.4000,0.2000,6.4000,40,40,DOC,DOC_METRIC_OR_AXIS+UPPER_SHEET_REGISTRATION_MIS,DOC+RIF,DOC,SUPPORT_CENTERLINE_RAY_INTERSECT_DOCUMENTED_SUPPORT_FACE,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,Exact analytical face point is derived; source topology/identity evidence remains separate and is not promoted to DOC coordinate evidence.
M0G-F-G3-B014-TO,G3,BEAM_SUPPORT_FACE,10,,G3-B014,TO,Y_NEG,12.4000,4.5500,6.4000,50,30,DOC,DOC_METRIC_OR_AXIS+UPPER_SHEET_REGISTRATION_MIS,DOC+RIF,DOC,SUPPORT_CENTERLINE_RAY_INTERSECT_DOCUMENTED_SUPPORT_FACE,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,Exact analytical face point is derived; source topology/identity evidence remains separate and is not promoted to DOC coordinate evidence.
M0G-F-G3-B015-FROM,G3,BEAM_SUPPORT_FACE,10,,G3-B015,FROM,Y_POS,12.4000,4.8500,6.4000,50,30,DOC,DOC_METRIC_OR_AXIS+UPPER_SHEET_REGISTRATION_MIS,DOC+RIF,DOC,SUPPORT_CENTERLINE_RAY_INTERSECT_DOCUMENTED_SUPPORT_FACE,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,Exact analytical face point is derived; source topology/identity evidence remains separate and is not promoted to DOC coordinate evidence.
M0G-F-G3-B015-TO,G3,BEAM_SUPPORT_FACE,11,,G3-B015,TO,Y_NEG,12.4000,9.6500,6.4000,50,30,DOC,DOC_METRIC_OR_AXIS+UPPER_SHEET_REGISTRATION_MIS,DOC+RIF,DOC,SUPPORT_CENTERLINE_RAY_INTERSECT_DOCUMENTED_SUPPORT_FACE,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,Exact analytical face point is derived; source topology/identity evidence remains separate and is not promoted to DOC coordinate evidence.
M0G-F-G3-B016-FROM,G3,BEAM_SUPPORT_FACE,11,,G3-B016,FROM,Y_POS,12.4000,9.9500,6.4000,50,30,DOC,DOC_METRIC_OR_AXIS+UPPER_SHEET_REGISTRATION_MIS,DOC+RIF,DOC,SUPPORT_CENTERLINE_RAY_INTERSECT_DOCUMENTED_SUPPORT_FACE,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,Exact analytical face point is derived; source topology/identity evidence remains separate and is not promoted to DOC coordinate evidence.
M0G-F-G3-B016-TO,G3,BEAM_SUPPORT_FACE,12,,G3-B016,TO,Y_NEG,12.4000,12.8225,6.4000,30,50,DOC,MIS_AFFINE+UPPER_SHEET_REGISTRATION_MIS,DOC+RIF,DOC,SUPPORT_CENTERLINE_RAY_INTERSECT_DOCUMENTED_SUPPORT_FACE,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,Exact analytical face point is derived; source topology/identity evidence remains separate and is not promoted to DOC coordinate evidence.
M0G-F-G3-B017-FROM,G3,BEAM_SUPPORT_FACE,13,,G3-B017,FROM,Y_POS,11.4500,15.3500,6.4000,50,30,DOC,DOC_METRIC_OR_AXIS+UPPER_SHEET_REGISTRATION_MIS,DOC+RIF,DOC,SUPPORT_CENTERLINE_RAY_INTERSECT_DOCUMENTED_SUPPORT_FACE,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,Exact analytical face point is derived; source topology/identity evidence remains separate and is not promoted to DOC coordinate evidence.
M0G-F-G3-B017-TO,G3,BEAM_SUPPORT_FACE,14,,G3-B017,TO,Y_NEG,11.4500,17.9500,6.4000,50,30,DOC,DOC_METRIC_OR_AXIS+UPPER_SHEET_REGISTRATION_MIS,DOC+RIF,DOC,SUPPORT_CENTERLINE_RAY_INTERSECT_DOCUMENTED_SUPPORT_FACE,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,Exact analytical face point is derived; source topology/identity evidence remains separate and is not promoted to DOC coordinate evidence.
